ds,total,total/State 1,total/State 1/Zone P,total/State 1/Zone Q,total/State 1/Zone R,total/State 2,total/State 2/Zone P,total/State 2/Zone Q,total/State 2/Zone R,total/State 3,total/State 3/Zone P,total/State 3/Zone Q,total/State 3/Zone R
2023-12-05,75949.4140625,25675.375,8456.04296875,8081.38970090469,8266.035841898625,33575.57711405783,11508.8154296875,11904.54101359239,10423.6904296875,18065.86544711974,7021.68017578125,7136.208126900761,7152.8258911511775
2023-12-06,79201.1875,24318.115234375,8528.9140625,8226.837471397626,8023.9993158469215,33276.103665268405,11798.2509765625,11651.4288445361,11249.298828125,18369.12206701865,7486.4404296875,6206.116837117865,6658.467910757201
2023-12-07,79194.2265625,22042.771484375,8366.7763671875,8101.841979248003,8133.24254615441,31922.792904240752,12650.9326171875,10558.232149888696,9423.5947265625,18656.38849935511,6716.470703125,6379.321040055185,6855.332710866946
2023-12-08,81347.765625,22163.70703125,8689.7822265625,8399.619318782601,7815.667504460851,33771.93773590433,11987.10546875,10349.575045555497,11537.0888671875,21192.9444817002,6991.8974609375,7067.977099191981,6856.52316194663
2023-12-09,93391.859375,26905.216796875,8690.623046875,8309.836547104802,7777.603488222946,39117.40555815827,12817.5673828125,11386.020267069815,13187.40625,22698.339141861754,7190.60107421875,7535.818639836944,7888.127718744989
2023-12-10,84545.8046875,30562.935546875,8352.5126953125,8394.97112124839,8439.890888745103,36995.248190736595,11533.505859375,11839.78270841659,12994.44140625,21669.284052226332,7032.0947265625,6989.629685240902,6801.0377646620145
2023-12-11,65848.4453125,23438.634765625,8210.5625,8484.67559953806,7801.315057820071,32832.09018282582,11303.5546875,11512.890091989399,11556.1669921875,19560.073165035865,5915.2822265625,7060.815196123197,6770.769525891085
2023-12-12,76394.234375,24645.08203125,8504.7939453125,8658.850132757205,7107.347175531037,37544.59107064216,11850.068359375,10590.20905021795,11895.6513671875,20056.30910073593,6287.2587890625,7203.372001989382,6760.835598556948
2023-12-13,75477.5390625,22975.07421875,8519.9931640625,8519.041030532315,7382.860056095872,35593.650522881704,10439.9794921875,11434.601553025059,11095.5234375,17757.76106651884,6766.51123046875,6433.899968292717,6046.9046314298075
2023-12-14,74687.7890625,22967.494140625,8241.916015625,8251.211070416737,8085.742624914066,35704.1200113021,11594.599609375,10451.075634093702,11820.2275390625,18561.2687392265,5995.603515625,6734.171888989529,6781.4419787394645
2023-12-15,80259.9296875,23100.962890625,8484.3046875,8273.826177506495,8130.973108181389,33299.53410568122,11676.8515625,11051.397408297818,10571.0693359375,18784.70240096363,6111.66552734375,7516.023730704224,6760.248010026964
2023-12-16,86600.78125,29466.16015625,8399.1826171875,8975.061704402355,8190.761334059945,31605.778831274554,12091.783203125,11230.156117881532,12122.7060546875,21629.435968787853,7085.06689453125,7542.233408509329,6950.829440418959
2023-12-17,84913.3671875,29939.572265625,8695.3447265625,8147.646075372734,8832.920127280971,33436.68385768462,12316.591796875,10215.938725127602,12609.9423828125,18770.008102958407,6440.06298828125,7200.414176207512,7007.147130341934
2023-12-18,65138.76171875,22788.099609375,8210.7900390625,7699.150192992875,8274.294390899342,30544.263577498954,12187.1943359375,10769.13221986798,10400.1474609375,17095.187870131645,6115.67529296875,6807.07360360402,5954.547782030413
2023-12-19,73845.9921875,24634.1328125,8549.6044921875,8482.590151928725,8415.262542508783,29277.836554149308,12324.8818359375,10540.022481275633,10953.484375,18249.668788737203,6402.40673828125,6731.0297581026325,7081.139111802725
2023-12-20,78303.0546875,27922.638671875,8324.12890625,8451.795343261432,8548.107151406139,31549.158497395794,12232.158203125,10531.120343067445,11795.888671875,19534.354834296104,6552.34033203125,6718.02453277852,7422.707333254989
2023-12-21,75998.6640625,24301.416015625,8945.55078125,8363.635108337916,8379.519208295755,30848.339581562243,12007.1728515625,10529.127412142356,10982.015625,18789.975676138354,5871.3701171875,6948.391492788241,7038.403015634698
2023-12-22,78387.7734375,27174.650390625,9246.3994140625,8585.95517668463,8841.67932676779,33298.93900287855,11281.81640625,10958.862627132741,9705.83203125,19452.17861673843,6331.10107421875,6838.225163112339,6649.366477034472
2023-12-23,85002.3671875,29052.361328125,7780.44287109375,8433.583135816232,8810.587997162047,32367.95973504425,12588.3837890625,10272.604117813262,12191.75390625,21384.844313002217,6112.22119140625,7377.422052390225,6825.774705243501
2023-12-24,89866.5,26064.271484375,8648.556640625,8236.817305545175,7958.94658313056,33803.43513629357,11859.3544921875,10896.044971843776,11629.2890625,20907.814666285172,5779.4853515625,6733.566327743467,6746.071868413226
2023-12-25,61207.3359375,25781.244140625,7892.400390625,8154.674054280304,8813.987476529,33805.83506218049,11855.369140625,10731.882868540266,9411.7861328125,17661.939918488035,5992.82177734375,7021.066409301359,6423.1130989599405
2023-12-26,67444.8828125,27469.279296875,7690.71484375,8034.080473944576,8328.535971259997,27877.651004131858,11959.47265625,10842.414264982634,9314.1748046875,20180.617511045843,5841.294921875,6711.236073616168,6124.928244141934
2023-12-27,74725.5,24692.96875,7527.9091796875,8560.409928764098,8045.50075033856,31740.30303431932,11272.0,9506.57953064121,9602.78515625,19506.07215237947,5759.1904296875,6972.774083885949,6447.797857650019
2023-12-28,76625.078125,25199.970703125,8534.8369140625,8110.406667622729,8236.272601690149,33025.24295923074,10946.4833984375,9814.028462805309,8520.509765625,19544.023130983966,5587.6015625,6532.090814252888,6815.338806968153
2023-12-29,80073.6640625,26185.01953125,7113.576171875,8642.891638490944,8520.714170475934,34874.53358277554,11406.40625,11212.985289318767,9363.189453125,18941.518493622953,5915.51513671875,6435.022646812527,6678.920900237832
2023-12-30,87632.6953125,28094.9921875,8985.8359375,7928.115121139736,8440.23083608606,41690.84088689379,12528.0341796875,11607.851825554588,10612.580078125,20106.068932359158,5744.115234375,7159.082985605399,6931.600565520743
2023-12-31,81990.4453125,22196.220703125,6338.04931640625,8420.384768847514,8191.241020276827,36791.106011346186,11868.5810546875,10971.993240791999,10610.3251953125,19361.623791094273,5601.19482421875,6602.718363165764,6372.693347640521
